price_numeric,discount_percent,rating,reviews_count,title_length,has_description,has_discount,has_rating,high_rating,hour,day_of_week,month,website_encoded,category_encoded,deal_quality_score
399.99,0.0,0.0,0.0,83,0,0,0,0,10,0,10,1,13,0.0
189.99,0.0,0.0,0.0,100,0,0,0,0,10,0,10,1,13,0.0
189.98,0.0,0.0,0.0,83,0,0,0,0,10,0,10,1,13,0.0
289.99,0.0,0.0,0.0,77,0,0,0,0,10,0,10,1,15,0.0
179.99,0.0,0.0,0.0,82,0,0,0,0,10,0,10,1,15,0.0
119.92,0.0,0.0,0.0,86,0,0,0,0,10,0,10,1,18,0.0
12.99,0.0,0.0,0.0,93,0,0,0,0,10,0,10,1,18,0.0
72.69,0.0,0.0,0.0,100,0,0,0,0,10,0,10,1,18,0.0
59.99,0.0,0.0,0.0,99,0,0,0,0,10,0,10,1,10,0.0
320.99,0.0,0.0,0.0,92,0,0,0,0,10,0,10,1,10,0.0
90.0,0.0,0.0,0.0,95,0,0,0,0,10,0,10,1,10,0.0
149.99,0.0,0.0,0.0,88,0,0,0,0,10,0,10,1,10,0.0
109.99,0.0,0.0,0.0,100,0,0,0,0,10,0,10,1,10,0.0
239.99,0.0,0.0,0.0,93,0,0,0,0,10,0,10,1,10,0.0
439.99,0.0,0.0,0.0,99,0,0,0,0,10,0,10,1,10,0.0
110.0,0.0,0.0,0.0,94,0,0,0,0,10,0,10,1,10,0.0
159.99,0.0,0.0,0.0,92,0,0,0,0,10,0,10,1,10,0.0
156.0,0.0,0.0,0.0,100,0,0,0,0,10,0,10,1,8,0.0
130.0,0.0,0.0,0.0,100,0,0,0,0,10,0,10,1,8,0.0
869.99,0.0,0.0,0.0,100,0,0,0,0,10,0,10,1,8,0.0
799.99,0.0,0.0,0.0,99,0,0,0,0,10,0,10,1,8,0.0
149.0,0.0,0.0,0.0,100,0,0,0,0,10,0,10,1,8,0.0
0.0,0.0,0.0,0.0,99,0,0,0,0,10,0,10,1,19,0.0
99.99,0.0,0.0,0.0,84,0,0,0,0,10,0,10,1,19,0.0
38.68,0.0,0.0,0.0,99,0,0,0,0,10,0,10,1,19,0.0
42.0,0.0,0.0,0.0,98,0,0,0,0,10,0,10,1,19,0.0
0.0,0.0,0.0,0.0,35,0,0,0,0,10,0,10,1,19,0.0
19.99,0.0,0.0,0.0,90,0,0,0,0,10,0,10,1,19,0.0
9.87,0.0,0.0,0.0,56,0,0,0,0,10,0,10,1,19,0.0
25.64,0.0,0.0,0.0,75,0,0,0,0,10,0,10,1,19,0.0
299.99,0.0,0.0,0.0,99,0,0,0,0,10,0,10,1,11,0.0
549.99,0.0,0.0,0.0,86,0,0,0,0,10,0,10,1,11,0.0
539.0,0.0,0.0,0.0,81,0,0,0,0,10,0,10,1,11,0.0
499.99,0.0,0.0,0.0,93,0,0,0,0,10,0,10,1,11,0.0
257.0,0.0,0.0,0.0,100,0,0,0,0,10,0,10,1,11,0.0
766.09,0.0,0.0,0.0,88,0,0,0,0,10,0,10,1,11,0.0
359.99,0.0,0.0,0.0,100,0,0,0,0,10,0,10,1,11,0.0
219.99,0.0,0.0,0.0,80,0,0,0,0,10,0,10,1,11,0.0
349.0,0.0,0.0,0.0,100,0,0,0,0,10,0,10,1,11,0.0
4.99,0.0,0.0,0.0,99,0,0,0,0,10,0,10,1,17,0.0
4.99,0.0,0.0,0.0,59,0,0,0,0,10,0,10,1,17,0.0
11.98,0.0,0.0,0.0,76,0,0,0,0,10,0,10,1,17,0.0
199.99,0.0,0.0,0.0,100,0,0,0,0,10,0,10,1,29,0.0
4.99,0.0,0.0,0.0,100,0,0,0,0,10,0,10,1,22,0.0
594.99,0.0,0.0,0.0,65,0,0,0,0,10,0,10,1,2,0.0
17.99,0.0,0.0,0.0,53,0,0,0,0,10,0,10,1,2,0.0
74.99,0.0,0.0,0.0,79,0,0,0,0,10,0,10,1,2,0.0
74.99,0.0,0.0,0.0,100,0,0,0,0,10,0,10,1,27,0.0
189.99,0.0,0.0,0.0,86,0,0,0,0,10,0,10,1,27,0.0
12.99,0.0,0.0,0.0,73,0,0,0,0,10,0,10,1,27,0.0
129.0,0.0,0.0,0.0,86,0,0,0,0,10,0,10,1,27,0.0
103.0,0.0,0.0,0.0,76,0,0,0,0,10,0,10,1,27,0.0
764.99,0.0,0.0,0.0,83,0,0,0,0,10,0,10,1,27,0.0
448.0,0.0,0.0,0.0,100,0,0,0,0,10,0,10,1,27,0.0
188.0,0.0,0.0,0.0,68,0,0,0,0,10,0,10,1,27,0.0
400.0,0.0,0.0,0.0,100,0,0,0,0,10,0,10,1,27,0.0
529.0,0.0,0.0,0.0,100,0,0,0,0,22,5,10,1,3,0.0
19.98,0.0,0.0,0.0,99,0,0,0,0,22,5,10,1,3,0.0
319.99,0.0,0.0,0.0,70,0,0,0,0,22,5,10,1,3,0.0
279.0,0.0,0.0,0.0,86,0,0,0,0,22,5,10,1,3,0.0
10.34,0.0,0.0,0.0,100,0,0,0,0,22,5,10,1,26,0.0
89.99,0.0,0.0,0.0,79,0,0,0,0,22,5,10,1,26,0.0
299.0,0.0,0.0,0.0,95,0,0,0,0,22,5,10,1,11,0.0
151.05,0.0,0.0,0.0,63,0,0,0,0,22,5,10,1,13,0.0
299.99,0.0,0.0,0.0,57,0,0,0,0,22,5,10,1,13,0.0
728.99,0.0,0.0,0.0,100,0,0,0,0,22,5,10,1,13,0.0
479.0,0.0,0.0,0.0,100,0,0,0,0,22,5,10,1,15,0.0
329.99,0.0,0.0,0.0,76,0,0,0,0,22,5,10,1,15,0.0
479.99,0.0,0.0,0.0,53,0,0,0,0,22,5,10,1,10,0.0
799.99,0.0,0.0,0.0,87,0,0,0,0,22,5,10,1,8,0.0
178.0,0.0,0.0,0.0,90,0,0,0,0,22,5,10,1,8,0.0
279.0,0.0,0.0,0.0,100,0,0,0,0,22,5,10,1,8,0.0
28.41,0.0,0.0,0.0,99,0,0,0,0,22,5,10,1,19,0.0
449.0,0.0,0.0,0.0,100,0,0,0,0,22,5,10,1,13,0.0
899.0,0.0,0.0,0.0,100,0,0,0,0,22,5,10,1,11,0.0
599.0,0.0,0.0,0.0,100,0,0,0,0,22,5,10,1,11,0.0
12.99,0.0,0.0,0.0,63,0,0,0,0,22,5,10,1,17,0.0
50.0,0.0,0.0,0.0,100,0,0,0,0,22,5,10,1,17,0.0
14.99,0.0,0.0,0.0,76,0,0,0,0,22,5,10,1,17,0.0
149.99,0.0,0.0,0.0,81,0,0,0,0,22,5,10,1,2,0.0
149.99,0.0,0.0,0.0,79,0,0,0,0,22,5,10,1,2,0.0
49.0,0.0,0.0,0.0,93,0,0,0,0,22,5,10,1,2,0.0
159.0,0.0,0.0,0.0,74,0,0,0,0,22,5,10,1,27,0.0
549.99,0.0,0.0,0.0,100,0,0,0,0,22,5,10,1,27,0.0
29.0,0.0,0.0,0.0,100,0,0,0,0,22,5,10,1,27,0.0
189.0,0.0,0.0,0.0,99,0,0,0,0,22,5,10,1,27,0.0
0.01,0.0,0.0,0.0,100,0,0,0,0,16,5,10,1,3,0.0
279.0,0.0,0.0,0.0,100,0,0,0,0,16,5,10,1,3,0.0
0.0,0.0,0.0,0.0,72,0,0,0,0,16,5,10,1,3,0.0
248.99,0.0,0.0,0.0,81,0,0,0,0,16,5,10,1,3,0.0
599.99,0.0,0.0,0.0,66,0,0,0,0,16,5,10,1,3,0.0
600.0,0.0,0.0,0.0,100,0,0,0,0,16,5,10,1,3,0.0
7.99,0.0,0.0,0.0,83,0,0,0,0,16,5,10,1,3,0.0
254.99,0.0,0.0,0.0,100,0,0,0,0,16,5,10,1,3,0.0
0.0,0.0,0.0,0.0,77,0,0,0,0,16,5,10,1,3,0.0
25.0,0.0,0.0,0.0,86,0,0,0,0,16,5,10,1,3,0.0
499.0,0.0,0.0,0.0,29,0,0,0,0,16,5,10,1,3,0.0
649.99,0.0,0.0,0.0,91,0,0,0,0,16,5,10,1,3,0.0
239.99,0.0,0.0,0.0,100,0,0,0,0,16,5,10,1,3,0.0
599.99,0.0,0.0,0.0,100,0,0,0,0,16,5,10,1,3,0.0
71.76,0.0,0.0,0.0,30,0,0,0,0,16,5,10,1,3,0.0
79.99,0.0,0.0,0.0,100,0,0,0,0,16,5,10,1,3,0.0
14.99,0.0,0.0,0.0,59,0,0,0,0,16,5,10,1,3,0.0
949.0,0.0,0.0,0.0,100,0,0,0,0,16,5,10,1,3,0.0
166.97,0.0,0.0,0.0,91,0,0,0,0,16,5,10,1,3,0.0
175.0,0.0,0.0,0.0,100,0,0,0,0,16,5,10,1,3,0.0
179.0,0.0,0.0,0.0,99,0,0,0,0,16,5,10,1,3,0.0
0.0,0.0,0.0,0.0,100,0,0,0,0,16,5,10,1,3,0.0
133.49,0.0,0.0,0.0,87,0,0,0,0,16,5,10,1,3,0.0
316.52,0.0,0.0,0.0,92,0,0,0,0,16,5,10,1,3,0.0
227.98,0.0,0.0,0.0,91,0,0,0,0,16,5,10,1,3,0.0
999.0,0.0,0.0,0.0,55,0,0,0,0,16,5,10,1,3,0.0
129.0,0.0,0.0,0.0,91,0,0,0,0,16,5,10,1,3,0.0
179.99,0.0,0.0,0.0,92,0,0,0,0,16,5,10,1,3,0.0
569.99,0.0,0.0,0.0,100,0,0,0,0,16,5,10,1,3,0.0
149.99,0.0,0.0,0.0,77,0,0,0,0,16,5,10,1,3,0.0
150.0,0.0,0.0,0.0,52,0,0,0,0,16,5,10,1,3,0.0
59.99,0.0,0.0,0.0,100,0,0,0,0,16,5,10,1,3,0.0
504.0,0.0,0.0,0.0,83,0,0,0,0,16,5,10,1,3,0.0
121.99,0.0,0.0,0.0,88,0,0,0,0,16,5,10,1,3,0.0
159.99,0.0,0.0,0.0,73,0,0,0,0,16,5,10,1,3,0.0
479.99,0.0,0.0,0.0,100,0,0,0,0,16,5,10,1,3,0.0
106.72,0.0,0.0,0.0,100,0,0,0,0,16,5,10,1,3,0.0
7.99,0.0,0.0,0.0,100,0,0,0,0,16,5,10,1,3,0.0
319.99,0.0,0.0,0.0,99,0,0,0,0,16,5,10,1,3,0.0
969.0,0.0,0.0,0.0,100,0,0,0,0,16,5,10,1,3,0.0
0.0,0.0,0.0,0.0,71,0,0,0,0,16,5,10,1,26,0.0
64.99,0.0,0.0,0.0,72,0,0,0,0,16,5,10,1,26,0.0
118.98,0.0,0.0,0.0,97,0,0,0,0,16,5,10,1,26,0.0
5.97,0.0,0.0,0.0,63,0,0,0,0,16,5,10,1,26,0.0
65.0,0.0,0.0,0.0,100,0,0,0,0,16,5,10,1,26,0.0
0.0,0.0,0.0,0.0,48,0,0,0,0,16,5,10,1,26,0.0
29.0,0.0,0.0,0.0,79,0,0,0,0,16,5,10,1,26,0.0
0.0,0.0,0.0,0.0,100,0,0,0,0,16,5,10,1,26,0.0
89.99,0.0,0.0,0.0,90,0,0,0,0,16,5,10,1,26,0.0
11.21,0.0,0.0,0.0,82,0,0,0,0,16,5,10,1,26,0.0
64.99,0.0,0.0,0.0,41,0,0,0,0,16,5,10,1,26,0.0
596.99,0.0,0.0,0.0,83,0,0,0,0,16,5,10,1,26,0.0
0.0,0.0,0.0,0.0,40,0,0,0,0,16,5,10,1,26,0.0
15.87,0.0,0.0,0.0,77,0,0,0,0,16,5,10,1,26,0.0
37.0,0.0,0.0,0.0,71,0,0,0,0,16,5,10,1,26,0.0
9.02,0.0,0.0,0.0,88,0,0,0,0,16,5,10,1,26,0.0
51.28,0.0,0.0,0.0,97,0,0,0,0,16,5,10,1,26,0.0
349.99,0.0,0.0,0.0,60,0,0,0,0,16,5,10,1,26,0.0
648.0,0.0,0.0,0.0,48,0,0,0,0,16,5,10,1,26,0.0
199.0,0.0,0.0,0.0,88,0,0,0,0,16,5,10,1,26,0.0
9.99,0.0,0.0,0.0,100,0,0,0,0,16,5,10,1,26,0.0
39.0,0.0,0.0,0.0,100,0,0,0,0,16,5,10,1,26,0.0
399.0,0.0,0.0,0.0,75,0,0,0,0,16,5,10,1,26,0.0
346.0,0.0,0.0,0.0,79,0,0,0,0,16,5,10,1,26,0.0
399.95,0.0,0.0,0.0,63,0,0,0,0,16,5,10,1,26,0.0
3.99,0.0,0.0,0.0,100,0,0,0,0,16,5,10,1,26,0.0
5.99,0.0,0.0,0.0,82,0,0,0,0,16,5,10,1,26,0.0
584.0,0.0,0.0,0.0,99,0,0,0,0,16,5,10,1,26,0.0
94.99,0.0,0.0,0.0,80,0,0,0,0,16,5,10,1,26,0.0
64.99,0.0,0.0,0.0,45,0,0,0,0,16,5,10,1,26,0.0
699.99,0.0,0.0,0.0,83,0,0,0,0,16,5,10,1,26,0.0
89.99,0.0,0.0,0.0,93,0,0,0,0,16,5,10,1,26,0.0
0.0,0.0,0.0,0.0,76,0,0,0,0,16,5,10,1,26,0.0
9.42,0.0,0.0,0.0,100,0,0,0,0,16,5,10,1,26,0.0
39.99,0.0,0.0,0.0,94,0,0,0,0,16,5,10,1,26,0.0
19.0,0.0,0.0,0.0,84,0,0,0,0,16,5,10,1,26,0.0
799.0,0.0,0.0,0.0,88,0,0,0,0,16,5,10,1,11,0.0
599.0,0.0,0.0,0.0,100,0,0,0,0,16,5,10,1,11,0.0
249.0,0.0,0.0,0.0,100,0,0,0,0,16,5,10,1,11,0.0
167.0,0.0,0.0,0.0,95,0,0,0,0,16,5,10,1,11,0.0
109.0,0.0,0.0,0.0,99,0,0,0,0,16,5,10,1,11,0.0
397.49,0.0,0.0,0.0,100,0,0,0,0,16,5,10,1,11,0.0
717.99,0.0,0.0,0.0,100,0,0,0,0,16,5,10,1,11,0.0
499.99,0.0,0.0,0.0,83,0,0,0,0,16,5,10,1,11,0.0
579.99,0.0,0.0,0.0,77,0,0,0,0,16,5,10,1,11,0.0
349.0,0.0,0.0,0.0,76,0,0,0,0,16,5,10,1,11,0.0
249.99,0.0,0.0,0.0,100,0,0,0,0,16,5,10,1,11,0.0
117.0,0.0,0.0,0.0,99,0,0,0,0,16,5,10,1,11,0.0
549.99,0.0,0.0,0.0,89,0,0,0,0,16,5,10,1,11,0.0
749.99,0.0,0.0,0.0,99,0,0,0,0,16,5,10,1,11,0.0
499.99,0.0,0.0,0.0,100,0,0,0,0,16,5,10,1,11,0.0
499.0,0.0,0.0,0.0,97,0,0,0,0,16,5,10,1,11,0.0
399.99,0.0,0.0,0.0,100,0,0,0,0,16,5,10,1,11,0.0
799.0,0.0,0.0,0.0,84,0,0,0,0,16,5,10,1,11,0.0
265.0,0.0,0.0,0.0,99,0,0,0,0,16,5,10,1,11,0.0
149.0,0.0,0.0,0.0,98,0,0,0,0,16,5,10,1,11,0.0
379.0,0.0,0.0,0.0,99,0,0,0,0,16,5,10,1,11,0.0
219.0,0.0,0.0,0.0,87,0,0,0,0,16,5,10,1,11,0.0
699.99,0.0,0.0,0.0,90,0,0,0,0,16,5,10,1,11,0.0
129.0,0.0,0.0,0.0,56,0,0,0,0,16,5,10,1,11,0.0
529.0,0.0,0.0,0.0,96,0,0,0,0,16,5,10,1,11,0.0
649.99,0.0,0.0,0.0,75,0,0,0,0,16,5,10,1,11,0.0
999.0,0.0,0.0,0.0,68,0,0,0,0,16,5,10,1,11,0.0
682.49,0.0,0.0,0.0,99,0,0,0,0,16,5,10,1,11,0.0
382.19,0.0,0.0,0.0,100,0,0,0,0,16,5,10,1,11,0.0
579.99,0.0,0.0,0.0,97,0,0,0,0,16,5,10,1,6,0.0
61.19,0.0,0.0,0.0,99,0,0,0,0,16,5,10,1,6,0.0
899.98,0.0,0.0,0.0,80,0,0,0,0,16,5,10,1,6,0.0
481.99,0.0,0.0,0.0,100,0,0,0,0,16,5,10,1,6,0.0
201.99,0.0,0.0,0.0,81,0,0,0,0,16,5,10,1,6,0.0
269.99,0.0,0.0,0.0,98,0,0,0,0,16,5,10,1,6,0.0
259.99,0.0,0.0,0.0,100,0,0,0,0,16,5,10,1,6,0.0
239.99,0.0,0.0,0.0,100,0,0,0,0,16,5,10,1,6,0.0
209.99,0.0,0.0,0.0,83,0,0,0,0,16,5,10,1,6,0.0
749.99,0.0,0.0,0.0,99,0,0,0,0,16,5,10,1,6,0.0
549.99,0.0,0.0,0.0,99,0,0,0,0,16,5,10,1,6,0.0
279.0,0.0,0.0,0.0,100,0,0,0,0,16,5,10,1,6,0.0
79.99,0.0,0.0,0.0,100,0,0,0,0,16,5,10,1,6,0.0
199.99,0.0,0.0,0.0,89,0,0,0,0,16,5,10,1,6,0.0
449.99,0.0,0.0,0.0,100,0,0,0,0,16,5,10,1,6,0.0
619.99,0.0,0.0,0.0,69,0,0,0,0,16,5,10,1,6,0.0
639.99,0.0,0.0,0.0,99,0,0,0,0,16,5,10,1,6,0.0
729.99,0.0,0.0,0.0,99,0,0,0,0,16,5,10,1,6,0.0
539.99,0.0,0.0,0.0,80,0,0,0,0,16,5,10,1,6,0.0
599.99,0.0,0.0,0.0,100,0,0,0,0,16,5,10,1,6,0.0
499.88,0.0,0.0,0.0,86,0,0,0,0,16,5,10,1,6,0.0
199.99,0.0,0.0,0.0,97,0,0,0,0,16,5,10,1,6,0.0
259.99,0.0,0.0,0.0,99,0,0,0,0,16,5,10,1,6,0.0
338.0,0.0,0.0,0.0,67,0,0,0,0,16,5,10,1,6,0.0
499.99,0.0,0.0,0.0,85,0,0,0,0,16,5,10,1,6,0.0
132.0,0.0,0.0,0.0,100,0,0,0,0,16,5,10,1,6,0.0
106.22,0.0,0.0,0.0,77,0,0,0,0,16,5,10,1,6,0.0
199.99,0.0,0.0,0.0,73,0,0,0,0,16,5,10,1,6,0.0
349.99,0.0,0.0,0.0,99,0,0,0,0,16,5,10,1,30,0.0
249.99,0.0,0.0,0.0,60,0,0,0,0,16,5,10,1,30,0.0
349.99,0.0,0.0,0.0,100,0,0,0,0,16,5,10,1,30,0.0
649.99,0.0,0.0,0.0,100,0,0,0,0,16,5,10,1,30,0.0
669.99,0.0,0.0,0.0,100,0,0,0,0,16,5,10,1,30,0.0
674.99,0.0,0.0,0.0,96,0,0,0,0,16,5,10,1,20,0.0
140.0,0.0,0.0,0.0,31,0,0,0,0,16,5,10,1,20,0.0
299.99,0.0,0.0,0.0,100,0,0,0,0,16,5,10,1,1,0.0
104.88,0.0,0.0,0.0,100,0,0,0,0,16,5,10,1,1,0.0
174.98,0.0,0.0,0.0,100,0,0,0,0,16,5,10,1,1,0.0
629.99,0.0,0.0,0.0,100,0,0,0,0,16,5,10,1,1,0.0
114.62,0.0,0.0,0.0,96,0,0,0,0,16,5,10,1,1,0.0
135.0,0.0,0.0,0.0,100,0,0,0,0,16,5,10,1,13,0.0
129.0,0.0,0.0,0.0,100,0,0,0,0,16,5,10,1,13,0.0
566.99,0.0,0.0,0.0,100,0,0,0,0,16,5,10,1,13,0.0
98.79,0.0,0.0,0.0,97,0,0,0,0,16,5,10,1,13,0.0
102.99,0.0,0.0,0.0,94,0,0,0,0,16,5,10,1,13,0.0
159.98,0.0,0.0,0.0,100,0,0,0,0,16,5,10,1,13,0.0
599.99,0.0,0.0,0.0,87,0,0,0,0,16,5,10,1,13,0.0
688.94,0.0,0.0,0.0,99,0,0,0,0,16,5,10,1,13,0.0
199.99,0.0,0.0,0.0,94,0,0,0,0,16,5,10,1,13,0.0
680.99,0.0,0.0,0.0,100,0,0,0,0,16,5,10,1,13,0.0
389.96,0.0,0.0,0.0,100,0,0,0,0,16,5,10,1,13,0.0
169.99,0.0,0.0,0.0,96,0,0,0,0,16,5,10,1,13,0.0
69.99,0.0,0.0,0.0,82,0,0,0,0,16,5,10,1,13,0.0
429.29,0.0,0.0,0.0,100,0,0,0,0,16,5,10,1,13,0.0
649.0,0.0,0.0,0.0,100,0,0,0,0,16,5,10,1,13,0.0
599.99,0.0,0.0,0.0,94,0,0,0,0,16,5,10,1,13,0.0
485.99,0.0,0.0,0.0,83,0,0,0,0,16,5,10,1,13,0.0
179.99,0.0,0.0,0.0,82,0,0,0,0,16,5,10,1,13,0.0
729.99,0.0,0.0,0.0,98,0,0,0,0,16,5,10,1,13,0.0
950.0,0.0,0.0,0.0,100,0,0,0,0,16,5,10,1,13,0.0
809.99,0.0,0.0,0.0,100,0,0,0,0,16,5,10,1,13,0.0
55.47,0.0,0.0,0.0,100,0,0,0,0,16,5,10,1,13,0.0
851.57,0.0,0.0,0.0,100,0,0,0,0,16,5,10,1,13,0.0
89.99,0.0,0.0,0.0,67,0,0,0,0,16,5,10,1,13,0.0
269.0,0.0,0.0,0.0,89,0,0,0,0,16,5,10,1,13,0.0
720.99,0.0,0.0,0.0,100,0,0,0,0,16,5,10,1,13,0.0
227.98,0.0,0.0,0.0,99,0,0,0,0,16,5,10,1,13,0.0
229.99,0.0,0.0,0.0,81,0,0,0,0,16,5,10,1,13,0.0
369.99,0.0,0.0,0.0,100,0,0,0,0,16,5,10,1,13,0.0
149.0,0.0,0.0,0.0,100,0,0,0,0,16,5,10,1,13,0.0
679.99,0.0,0.0,0.0,100,0,0,0,0,16,5,10,1,13,0.0
809.99,0.0,0.0,0.0,100,0,0,0,0,16,5,10,1,13,0.0
234.0,0.0,0.0,0.0,100,0,0,0,0,16,5,10,1,13,0.0
79.0,0.0,0.0,0.0,89,0,0,0,0,16,5,10,1,13,0.0
879.99,0.0,0.0,0.0,99,0,0,0,0,16,5,10,1,13,0.0
799.99,0.0,0.0,0.0,100,0,0,0,0,16,5,10,1,13,0.0
249.0,0.0,0.0,0.0,100,0,0,0,0,16,5,10,1,13,0.0
219.99,0.0,0.0,0.0,100,0,0,0,0,16,5,10,1,13,0.0
19.99,0.0,0.0,0.0,81,0,0,0,0,16,5,10,1,24,0.0
12.99,0.0,0.0,0.0,83,0,0,0,0,16,5,10,1,24,0.0
24.99,0.0,0.0,0.0,80,0,0,0,0,16,5,10,1,24,0.0
94.99,0.0,0.0,0.0,96,0,0,0,0,16,5,10,1,24,0.0
14.99,0.0,0.0,0.0,95,0,0,0,0,16,5,10,1,24,0.0
26.99,0.0,0.0,0.0,100,0,0,0,0,16,5,10,1,24,0.0
20.99,0.0,0.0,0.0,77,0,0,0,0,16,5,10,1,24,0.0
99.99,0.0,0.0,0.0,100,0,0,0,0,16,5,10,1,24,0.0
239.99,0.0,0.0,0.0,80,0,0,0,0,16,5,10,1,15,0.0
329.99,0.0,0.0,0.0,97,0,0,0,0,16,5,10,1,15,0.0
89.99,0.0,0.0,0.0,93,0,0,0,0,16,5,10,1,15,0.0
627.99,0.0,0.0,0.0,59,0,0,0,0,16,5,10,1,15,0.0
109.99,0.0,0.0,0.0,100,0,0,0,0,16,5,10,1,15,0.0
