price_numeric,discount_percent,rating,reviews_count,title_length,has_description,has_discount,has_rating,high_rating,hour,day_of_week,month,website_encoded,category_encoded,deal_quality_score
89.97,0.0,0.0,0.0,91,0,0,0,0,16,5,10,1,15,0.0
290.0,0.0,0.0,0.0,100,0,0,0,0,16,5,10,1,15,0.0
229.99,0.0,0.0,0.0,75,0,0,0,0,16,5,10,1,15,0.0
199.99,0.0,0.0,0.0,74,0,0,0,0,16,5,10,1,15,0.0
229.99,0.0,0.0,0.0,100,0,0,0,0,16,5,10,1,15,0.0
79.99,0.0,0.0,0.0,100,0,0,0,0,16,5,10,1,15,0.0
94.99,0.0,0.0,0.0,100,0,0,0,0,16,5,10,1,15,0.0
179.99,0.0,0.0,0.0,90,0,0,0,0,16,5,10,1,15,0.0
159.99,0.0,0.0,0.0,70,0,0,0,0,16,5,10,1,15,0.0
699.0,0.0,0.0,0.0,77,0,0,0,0,16,5,10,1,15,0.0
145.0,0.0,0.0,0.0,43,0,0,0,0,16,5,10,1,15,0.0
159.99,0.0,0.0,0.0,76,0,0,0,0,16,5,10,1,15,0.0
79.99,0.0,0.0,0.0,96,0,0,0,0,16,5,10,1,15,0.0
279.99,0.0,0.0,0.0,50,0,0,0,0,16,5,10,1,15,0.0
110.0,0.0,0.0,0.0,70,0,0,0,0,16,5,10,1,15,0.0
239.99,0.0,0.0,0.0,97,0,0,0,0,16,5,10,1,15,0.0
169.99,0.0,0.0,0.0,70,0,0,0,0,16,5,10,1,15,0.0
199.99,0.0,0.0,0.0,86,0,0,0,0,16,5,10,1,15,0.0
299.99,0.0,0.0,0.0,100,0,0,0,0,16,5,10,1,15,0.0
424.99,0.0,0.0,0.0,100,0,0,0,0,16,5,10,1,15,0.0
160.13,0.0,0.0,0.0,94,0,0,0,0,16,5,10,1,15,0.0
495.99,0.0,0.0,0.0,61,0,0,0,0,16,5,10,1,15,0.0
90.0,0.0,0.0,0.0,81,0,0,0,0,16,5,10,1,15,0.0
259.99,0.0,0.0,0.0,96,0,0,0,0,16,5,10,1,15,0.0
199.99,0.0,0.0,0.0,84,0,0,0,0,16,5,10,1,15,0.0
99.99,0.0,0.0,0.0,90,0,0,0,0,16,5,10,1,15,0.0
143.9,0.0,0.0,0.0,93,0,0,0,0,16,5,10,1,18,0.0
119.9,0.0,0.0,0.0,92,0,0,0,0,16,5,10,1,18,0.0
119.9,0.0,0.0,0.0,86,0,0,0,0,16,5,10,1,18,0.0
158.0,0.0,0.0,0.0,97,0,0,0,0,16,5,10,1,18,0.0
186.32,0.0,0.0,0.0,91,0,0,0,0,16,5,10,1,18,0.0
119.99,0.0,0.0,0.0,95,0,0,0,0,16,5,10,1,18,0.0
99.99,0.0,0.0,0.0,88,0,0,0,0,16,5,10,1,18,0.0
49.99,0.0,0.0,0.0,85,0,0,0,0,16,5,10,1,18,0.0
119.99,0.0,0.0,0.0,58,0,0,0,0,16,5,10,1,18,0.0
158.99,0.0,0.0,0.0,96,0,0,0,0,16,5,10,1,18,0.0
29.99,0.0,0.0,0.0,86,0,0,0,0,16,5,10,1,18,0.0
38.99,0.0,0.0,0.0,100,0,0,0,0,16,5,10,1,4,0.0
69.99,0.0,0.0,0.0,100,0,0,0,0,16,5,10,1,4,0.0
39.99,0.0,0.0,0.0,70,0,0,0,0,16,5,10,1,4,0.0
61.15,0.0,0.0,0.0,75,0,0,0,0,16,5,10,1,4,0.0
79.99,0.0,0.0,0.0,100,0,0,0,0,16,5,10,1,4,0.0
199.99,0.0,0.0,0.0,95,0,0,0,0,16,5,10,1,4,0.0
164.99,0.0,0.0,0.0,94,0,0,0,0,16,5,10,1,4,0.0
121.99,0.0,0.0,0.0,89,0,0,0,0,16,5,10,1,10,0.0
90.0,0.0,0.0,0.0,84,0,0,0,0,16,5,10,1,10,0.0
14.97,0.0,0.0,0.0,85,0,0,0,0,16,5,10,1,10,0.0
109.99,0.0,0.0,0.0,100,0,0,0,0,16,5,10,1,10,0.0
49.99,0.0,0.0,0.0,100,0,0,0,0,16,5,10,1,10,0.0
201.99,0.0,0.0,0.0,96,0,0,0,0,16,5,10,1,10,0.0
0.0,0.0,0.0,0.0,99,0,0,0,0,16,5,10,1,10,0.0
113.88,0.0,0.0,0.0,95,0,0,0,0,16,5,10,1,10,0.0
86.44,0.0,0.0,0.0,84,0,0,0,0,16,5,10,1,10,0.0
194.99,0.0,0.0,0.0,92,0,0,0,0,16,5,10,1,10,0.0
349.99,0.0,0.0,0.0,91,0,0,0,0,16,5,10,1,10,0.0
118.99,0.0,0.0,0.0,100,0,0,0,0,16,5,10,1,10,0.0
109.99,0.0,0.0,0.0,95,0,0,0,0,16,5,10,1,10,0.0
5.49,0.0,0.0,0.0,96,0,0,0,0,16,5,10,1,10,0.0
544.0,0.0,0.0,0.0,91,0,0,0,0,16,5,10,1,10,0.0
69.98,0.0,0.0,0.0,85,0,0,0,0,16,5,10,1,10,0.0
64.99,0.0,0.0,0.0,91,0,0,0,0,16,5,10,1,10,0.0
199.99,0.0,0.0,0.0,88,0,0,0,0,16,5,10,1,10,0.0
186.99,0.0,0.0,0.0,100,0,0,0,0,16,5,10,1,10,0.0
99.99,0.0,0.0,0.0,100,0,0,0,0,16,5,10,1,10,0.0
591.5,0.0,0.0,0.0,77,0,0,0,0,16,5,10,1,10,0.0
271.6,0.0,0.0,0.0,75,0,0,0,0,16,5,10,1,10,0.0
110.0,0.0,0.0,0.0,93,0,0,0,0,16,5,10,1,10,0.0
229.99,0.0,0.0,0.0,100,0,0,0,0,16,5,10,1,10,0.0
349.78,0.0,0.0,0.0,100,0,0,0,0,16,5,10,1,8,0.0
499.99,0.0,0.0,0.0,100,0,0,0,0,16,5,10,1,8,0.0
251.99,0.0,0.0,0.0,95,0,0,0,0,16,5,10,1,8,0.0
749.99,0.0,0.0,0.0,100,0,0,0,0,16,5,10,1,8,0.0
174.0,0.0,0.0,0.0,97,0,0,0,0,16,5,10,1,8,0.0
284.05,0.0,0.0,0.0,100,0,0,0,0,16,5,10,1,8,0.0
199.0,0.0,0.0,0.0,99,0,0,0,0,16,5,10,1,8,0.0
194.0,0.0,0.0,0.0,100,0,0,0,0,16,5,10,1,8,0.0
139.0,0.0,0.0,0.0,100,0,0,0,0,16,5,10,1,8,0.0
227.0,0.0,0.0,0.0,90,0,0,0,0,16,5,10,1,8,0.0
449.99,0.0,0.0,0.0,84,0,0,0,0,16,5,10,1,8,0.0
218.0,0.0,0.0,0.0,82,0,0,0,0,16,5,10,1,8,0.0
449.99,0.0,0.0,0.0,100,0,0,0,0,16,5,10,1,8,0.0
599.88,0.0,0.0,0.0,100,0,0,0,0,16,5,10,1,8,0.0
499.0,0.0,0.0,0.0,80,0,0,0,0,16,5,10,1,8,0.0
213.0,0.0,0.0,0.0,89,0,0,0,0,16,5,10,1,8,0.0
769.99,0.0,0.0,0.0,100,0,0,0,0,16,5,10,1,8,0.0
132.0,0.0,0.0,0.0,99,0,0,0,0,16,5,10,1,8,0.0
179.0,0.0,0.0,0.0,95,0,0,0,0,16,5,10,1,8,0.0
799.99,0.0,0.0,0.0,81,0,0,0,0,16,5,10,1,8,0.0
149.0,0.0,0.0,0.0,94,0,0,0,0,16,5,10,1,8,0.0
682.99,0.0,0.0,0.0,99,0,0,0,0,16,5,10,1,8,0.0
106.0,0.0,0.0,0.0,100,0,0,0,0,16,5,10,1,8,0.0
599.99,0.0,0.0,0.0,100,0,0,0,0,16,5,10,1,8,0.0
883.99,0.0,0.0,0.0,100,0,0,0,0,16,5,10,1,8,0.0
169.0,0.0,0.0,0.0,100,0,0,0,0,16,5,10,1,8,0.0
164.0,0.0,0.0,0.0,96,0,0,0,0,16,5,10,1,8,0.0
159.0,0.0,0.0,0.0,82,0,0,0,0,16,5,10,1,8,0.0
349.0,0.0,0.0,0.0,100,0,0,0,0,16,5,10,1,8,0.0
132.0,0.0,0.0,0.0,59,0,0,0,0,16,5,10,1,8,0.0
169.0,0.0,0.0,0.0,100,0,0,0,0,16,5,10,1,8,0.0
209.0,0.0,0.0,0.0,100,0,0,0,0,16,5,10,1,8,0.0
799.0,0.0,0.0,0.0,94,0,0,0,0,16,5,10,1,8,0.0
459.99,0.0,0.0,0.0,100,0,0,0,0,16,5,10,1,8,0.0
167.99,0.0,0.0,0.0,100,0,0,0,0,16,5,10,1,8,0.0
159.0,0.0,0.0,0.0,89,0,0,0,0,16,5,10,1,8,0.0
110.0,0.0,0.0,0.0,94,0,0,0,0,16,5,10,1,8,0.0
750.0,0.0,0.0,0.0,100,0,0,0,0,16,5,10,1,8,0.0
699.99,0.0,0.0,0.0,91,0,0,0,0,16,5,10,1,8,0.0
429.99,0.0,0.0,0.0,91,0,0,0,0,16,5,10,1,8,0.0
279.99,0.0,0.0,0.0,88,0,0,0,0,16,5,10,1,21,0.0
829.0,0.0,0.0,0.0,100,0,0,0,0,16,5,10,1,21,0.0
296.99,0.0,0.0,0.0,90,0,0,0,0,16,5,10,1,21,0.0
109.0,0.0,0.0,0.0,54,0,0,0,0,16,5,10,1,19,0.0
65.0,0.0,0.0,0.0,100,0,0,0,0,16,5,10,1,19,0.0
269.48,0.0,0.0,0.0,94,0,0,0,0,16,5,10,1,19,0.0
38.39,0.0,0.0,0.0,58,0,0,0,0,16,5,10,1,19,0.0
43.84,0.0,0.0,0.0,99,0,0,0,0,16,5,10,1,19,0.0
16.99,0.0,0.0,0.0,56,0,0,0,0,16,5,10,1,19,0.0
0.0,0.0,0.0,0.0,100,0,0,0,0,16,5,10,1,19,0.0
63.21,0.0,0.0,0.0,99,0,0,0,0,16,5,10,1,19,0.0
239.7,0.0,0.0,0.0,68,0,0,0,0,16,5,10,1,19,0.0
48.99,0.0,0.0,0.0,97,0,0,0,0,16,5,10,1,19,0.0
220.53,0.0,0.0,0.0,82,0,0,0,0,16,5,10,1,19,0.0
0.0,0.0,0.0,0.0,72,0,0,0,0,16,5,10,1,19,0.0
42.99,0.0,0.0,0.0,98,0,0,0,0,16,5,10,1,19,0.0
40.98,0.0,0.0,0.0,81,0,0,0,0,16,5,10,1,19,0.0
34.6,0.0,0.0,0.0,88,0,0,0,0,16,5,10,1,19,0.0
233.95,0.0,0.0,0.0,100,0,0,0,0,16,5,10,1,19,0.0
54.38,0.0,0.0,0.0,79,0,0,0,0,16,5,10,1,19,0.0
21.69,0.0,0.0,0.0,100,0,0,0,0,16,5,10,1,19,0.0
44.08,0.0,0.0,0.0,100,0,0,0,0,16,5,10,1,19,0.0
51.48,0.0,0.0,0.0,57,0,0,0,0,16,5,10,1,19,0.0
32.99,0.0,0.0,0.0,87,0,0,0,0,16,5,10,1,19,0.0
16.79,0.0,0.0,0.0,81,0,0,0,0,16,5,10,1,19,0.0
219.99,0.0,0.0,0.0,100,0,0,0,0,16,5,10,1,19,0.0
0.0,0.0,0.0,0.0,32,0,0,0,0,16,5,10,1,19,0.0
239.99,0.0,0.0,0.0,47,0,0,0,0,16,5,10,1,19,0.0
9.07,0.0,0.0,0.0,61,0,0,0,0,16,5,10,1,19,0.0
59.99,0.0,0.0,0.0,95,0,0,0,0,16,5,10,1,19,0.0
0.0,0.0,0.0,0.0,100,0,0,0,0,16,5,10,1,19,0.0
154.0,0.0,0.0,0.0,67,0,0,0,0,16,5,10,1,19,0.0
372.37,0.0,0.0,0.0,49,0,0,0,0,16,5,10,1,19,0.0
56.05,0.0,0.0,0.0,89,0,0,0,0,16,5,10,1,19,0.0
229.46,0.0,0.0,0.0,67,0,0,0,0,16,5,10,1,19,0.0
103.0,0.0,0.0,0.0,74,0,0,0,0,16,5,10,1,19,0.0
26.99,0.0,0.0,0.0,70,0,0,0,0,16,5,10,1,19,0.0
0.0,0.0,0.0,0.0,100,0,0,0,0,16,5,10,1,19,0.0
79.99,0.0,0.0,0.0,91,0,0,0,0,16,5,10,1,19,0.0
83.99,0.0,0.0,0.0,76,0,0,0,0,16,5,10,1,19,0.0
42.83,0.0,0.0,0.0,92,0,0,0,0,16,5,10,1,19,0.0
68.39,0.0,0.0,0.0,97,0,0,0,0,16,5,10,1,13,0.0
139.0,0.0,0.0,0.0,100,0,0,0,0,16,5,10,1,11,0.0
114.0,0.0,0.0,0.0,100,0,0,0,0,16,5,10,1,11,0.0
678.99,0.0,0.0,0.0,100,0,0,0,0,16,5,10,1,11,0.0
104.0,0.0,0.0,0.0,99,0,0,0,0,16,5,10,1,11,0.0
105.0,0.0,0.0,0.0,100,0,0,0,0,16,5,10,1,11,0.0
149.0,0.0,0.0,0.0,100,0,0,0,0,16,5,10,1,11,0.0
150.0,0.0,0.0,0.0,100,0,0,0,0,16,5,10,1,11,0.0
145.0,0.0,0.0,0.0,100,0,0,0,0,16,5,10,1,11,0.0
159.0,0.0,0.0,0.0,100,0,0,0,0,16,5,10,1,11,0.0
219.0,0.0,0.0,0.0,100,0,0,0,0,16,5,10,1,11,0.0
109.0,0.0,0.0,0.0,91,0,0,0,0,16,5,10,1,11,0.0
599.99,0.0,0.0,0.0,100,0,0,0,0,16,5,10,1,11,0.0
4.55,0.0,0.0,0.0,100,0,0,0,0,16,5,10,1,17,0.0
20.0,0.0,0.0,0.0,84,0,0,0,0,16,5,10,1,17,0.0
699.99,0.0,0.0,0.0,100,0,0,0,0,16,5,10,1,17,0.0
112.0,0.0,0.0,0.0,94,0,0,0,0,16,5,10,1,17,0.0
599.0,0.0,0.0,0.0,100,0,0,0,0,16,5,10,1,17,0.0
58.0,0.0,0.0,0.0,87,0,0,0,0,16,5,10,1,17,0.0
3.99,0.0,0.0,0.0,100,0,0,0,0,16,5,10,1,17,0.0
25.99,0.0,0.0,0.0,96,0,0,0,0,16,5,10,1,17,0.0
0.0,0.0,0.0,0.0,40,0,0,0,0,16,5,10,1,17,0.0
829.0,0.0,0.0,0.0,100,0,0,0,0,16,5,10,1,17,0.0
13.99,0.0,0.0,0.0,100,0,0,0,0,16,5,10,1,17,0.0
0.0,0.0,0.0,0.0,54,0,0,0,0,16,5,10,1,17,0.0
6.99,0.0,0.0,0.0,99,0,0,0,0,16,5,10,1,17,0.0
4.99,0.0,0.0,0.0,74,0,0,0,0,16,5,10,1,17,0.0
12.99,0.0,0.0,0.0,87,0,0,0,0,16,5,10,1,17,0.0
5.3,0.0,0.0,0.0,65,0,0,0,0,16,5,10,1,17,0.0
19.88,0.0,0.0,0.0,99,0,0,0,0,16,5,10,1,17,0.0
15.99,0.0,0.0,0.0,100,0,0,0,0,16,5,10,1,17,0.0
6.47,0.0,0.0,0.0,60,0,0,0,0,16,5,10,1,17,0.0
3.99,0.0,0.0,0.0,87,0,0,0,0,16,5,10,1,17,0.0
75.0,0.0,0.0,0.0,100,0,0,0,0,16,5,10,1,17,0.0
10.49,0.0,0.0,0.0,100,0,0,0,0,16,5,10,1,17,0.0
7.99,0.0,0.0,0.0,99,0,0,0,0,16,5,10,1,17,0.0
6.99,0.0,0.0,0.0,57,0,0,0,0,16,5,10,1,17,0.0
10.0,0.0,0.0,0.0,100,0,0,0,0,16,5,10,1,17,0.0
599.99,0.0,0.0,0.0,99,0,0,0,0,16,5,10,1,17,0.0
4.99,0.0,0.0,0.0,99,0,0,0,0,16,5,10,1,17,0.0
9.99,0.0,0.0,0.0,100,0,0,0,0,16,5,10,1,17,0.0
4.0,0.0,0.0,0.0,67,0,0,0,0,16,5,10,1,17,0.0
499.99,0.0,0.0,0.0,80,0,0,0,0,16,5,10,1,29,0.0
729.99,0.0,0.0,0.0,75,0,0,0,0,16,5,10,1,29,0.0
949.99,0.0,0.0,0.0,61,0,0,0,0,16,5,10,1,29,0.0
599.0,0.0,0.0,0.0,61,0,0,0,0,16,5,10,1,22,0.0
170.99,0.0,0.0,0.0,83,0,0,0,0,16,5,10,1,22,0.0
279.0,0.0,0.0,0.0,100,0,0,0,0,16,5,10,1,22,0.0
342.99,0.0,0.0,0.0,100,0,0,0,0,16,5,10,1,22,0.0
359.0,0.0,0.0,0.0,100,0,0,0,0,16,5,10,1,22,0.0
359.0,0.0,0.0,0.0,100,0,0,0,0,16,5,10,1,22,0.0
264.0,0.0,0.0,0.0,92,0,0,0,0,16,5,10,1,22,0.0
309.0,0.0,0.0,0.0,100,0,0,0,0,16,5,10,1,22,0.0
10.0,0.0,0.0,0.0,100,0,0,0,0,16,5,10,1,22,0.0
329.0,0.0,0.0,0.0,100,0,0,0,0,16,5,10,1,22,0.0
149.99,0.0,0.0,0.0,83,0,0,0,0,16,5,10,1,22,0.0
22.5,0.0,0.0,0.0,100,0,0,0,0,16,5,10,1,22,0.0
338.99,0.0,0.0,0.0,100,0,0,0,0,16,5,10,1,22,0.0
734.99,0.0,0.0,0.0,100,0,0,0,0,16,5,10,1,22,0.0
199.99,0.0,0.0,0.0,100,0,0,0,0,16,5,10,1,22,0.0
14.99,0.0,0.0,0.0,85,0,0,0,0,16,5,10,1,22,0.0
279.99,0.0,0.0,0.0,99,0,0,0,0,16,5,10,1,22,0.0
199.99,0.0,0.0,0.0,100,0,0,0,0,16,5,10,1,22,0.0
169.99,0.0,0.0,0.0,91,0,0,0,0,16,5,10,1,22,0.0
399.99,0.0,0.0,0.0,99,0,0,0,0,16,5,10,1,22,0.0
599.99,0.0,0.0,0.0,88,0,0,0,0,16,5,10,1,22,0.0
360.0,0.0,0.0,0.0,54,0,0,0,0,16,5,10,1,22,0.0
123.97,0.0,0.0,0.0,100,0,0,0,0,16,5,10,1,22,0.0
134.99,0.0,0.0,0.0,100,0,0,0,0,16,5,10,1,22,0.0
114.97,0.0,0.0,0.0,100,0,0,0,0,16,5,10,1,22,0.0
270.0,0.0,0.0,0.0,100,0,0,0,0,16,5,10,1,22,0.0
149.99,0.0,0.0,0.0,100,0,0,0,0,16,5,10,1,22,0.0
349.99,0.0,0.0,0.0,91,0,0,0,0,16,5,10,1,22,0.0
249.0,0.0,0.0,0.0,93,0,0,0,0,16,5,10,1,2,0.0
81.99,0.0,0.0,0.0,100,0,0,0,0,16,5,10,1,2,0.0
48.99,0.0,0.0,0.0,62,0,0,0,0,16,5,10,1,2,0.0
999.99,0.0,0.0,0.0,83,0,0,0,0,16,5,10,1,2,0.0
24.0,0.0,0.0,0.0,87,0,0,0,0,16,5,10,1,2,0.0
89.0,0.0,0.0,0.0,85,0,0,0,0,16,5,10,1,2,0.0
17.0,0.0,0.0,0.0,50,0,0,0,0,16,5,10,1,2,0.0
199.99,0.0,0.0,0.0,100,0,0,0,0,16,5,10,1,2,0.0
121.0,0.0,0.0,0.0,85,0,0,0,0,16,5,10,1,2,0.0
31.49,0.0,0.0,0.0,77,0,0,0,0,16,5,10,1,2,0.0
89.99,0.0,0.0,0.0,89,0,0,0,0,16,5,10,1,2,0.0
149.0,0.0,0.0,0.0,59,0,0,0,0,16,5,10,1,2,0.0
89.0,0.0,0.0,0.0,27,0,0,0,0,16,5,10,1,2,0.0
299.97,0.0,0.0,0.0,29,0,0,0,0,16,5,10,1,2,0.0
291.0,0.0,0.0,0.0,100,0,0,0,0,16,5,10,1,2,0.0
299.99,0.0,0.0,0.0,100,0,0,0,0,16,5,10,1,2,0.0
79.0,0.0,0.0,0.0,100,0,0,0,0,16,5,10,1,2,0.0
37.99,0.0,0.0,0.0,68,0,0,0,0,16,5,10,1,2,0.0
121.0,0.0,0.0,0.0,95,0,0,0,0,16,5,10,1,2,0.0
41.99,0.0,0.0,0.0,74,0,0,0,0,16,5,10,1,2,0.0
179.99,0.0,0.0,0.0,83,0,0,0,0,16,5,10,1,2,0.0
249.99,0.0,0.0,0.0,30,0,0,0,0,16,5,10,1,2,0.0
99.97,0.0,0.0,0.0,84,0,0,0,0,16,5,10,1,2,0.0
39.99,0.0,0.0,0.0,68,0,0,0,0,16,5,10,1,2,0.0
429.99,0.0,0.0,0.0,39,0,0,0,0,16,5,10,1,2,0.0
199.97,0.0,0.0,0.0,86,0,0,0,0,16,5,10,1,2,0.0
17.0,0.0,0.0,0.0,89,0,0,0,0,16,5,10,1,2,0.0
14.99,0.0,0.0,0.0,92,0,0,0,0,16,5,10,1,2,0.0
79.99,0.0,0.0,0.0,66,0,0,0,0,16,5,10,1,2,0.0
99.99,0.0,0.0,0.0,100,0,0,0,0,16,5,10,1,2,0.0
87.99,0.0,0.0,0.0,99,0,0,0,0,16,5,10,1,2,0.0
24.99,0.0,0.0,0.0,77,0,0,0,0,16,5,10,1,2,0.0
79.99,0.0,0.0,0.0,100,0,0,0,0,16,5,10,1,2,0.0
267.0,0.0,0.0,0.0,92,0,0,0,0,16,5,10,1,27,0.0
8.39,0.0,0.0,0.0,76,0,0,0,0,16,5,10,1,27,0.0
849.99,0.0,0.0,0.0,74,0,0,0,0,16,5,10,1,27,0.0
179.0,0.0,0.0,0.0,100,0,0,0,0,16,5,10,1,27,0.0
499.99,0.0,0.0,0.0,90,0,0,0,0,16,5,10,1,27,0.0
14.79,0.0,0.0,0.0,94,0,0,0,0,16,5,10,1,27,0.0
798.0,0.0,0.0,0.0,70,0,0,0,0,16,5,10,1,27,0.0
499.97,0.0,0.0,0.0,63,0,0,0,0,16,5,10,1,27,0.0
214.0,0.0,0.0,0.0,79,0,0,0,0,16,5,10,1,27,0.0
109.0,0.0,0.0,0.0,85,0,0,0,0,16,5,10,1,27,0.0
348.0,0.0,0.0,0.0,77,0,0,0,0,16,5,10,1,27,0.0
127.0,0.0,0.0,0.0,69,0,0,0,0,16,5,10,1,27,0.0
948.0,0.0,0.0,0.0,94,0,0,0,0,16,5,10,1,27,0.0
799.0,0.0,0.0,0.0,64,0,0,0,0,16,5,10,1,27,0.0
0.0,0.0,0.0,0.0,78,0,0,0,0,16,5,10,1,27,0.0
15.99,0.0,0.0,0.0,100,0,0,0,0,16,5,10,1,27,0.0
107.0,0.0,0.0,0.0,92,0,0,0,0,16,5,10,1,27,0.0
199.99,0.0,0.0,0.0,79,0,0,0,0,16,5,10,1,27,0.0
99.99,0.0,0.0,0.0,100,0,0,0,0,16,5,10,1,27,0.0
349.99,0.0,0.0,0.0,100,0,0,0,0,16,5,10,1,27,0.0
299.99,0.0,0.0,0.0,70,0,0,0,0,16,5,10,1,27,0.0
749.99,0.0,0.0,0.0,100,0,0,0,0,16,5,10,1,27,0.0
404.0,0.0,0.0,0.0,100,0,0,0,0,16,5,10,1,27,0.0
189.0,0.0,0.0,0.0,99,0,0,0,0,16,5,10,1,27,0.0
198.0,0.0,0.0,0.0,70,0,0,0,0,16,5,10,1,27,0.0
899.99,25.0,4.5,127.0,36,1,1,1,1,17,4,10,1,12,82.0
79.99,40.0,4.8,89.0,31,1,1,1,1,17,4,10,1,5,95.5
299.99,35.0,4.3,203.0,31,1,1,1,1,17,4,10,1,14,90.8
